rx_id,x,y,z
RX_1899,443.951721,-112.058746,1.800000
RX_1900,-286.543671,136.916718,1.800000
RX_1901,-283.185150,336.945862,1.800000
RX_1902,318.206360,551.479553,1.800000
RX_1903,-377.523529,247.490479,1.800000
RX_1904,-148.607224,-461.690826,1.800000
RX_1905,-91.341423,-510.790649,1.800000
RX_1906,-346.818268,344.274017,1.800000
RX_1907,382.734741,-403.122742,1.800000
RX_1908,141.055908,-102.639816,1.800000
RX_1909,81.429649,-345.195435,1.800000
RX_1910,-160.438324,-295.298492,1.800000
RX_1911,151.390945,345.116058,1.800000
RX_1912,-64.197708,-396.002136,1.800000
RX_1913,193.000977,-473.805359,1.800000
RX_1914,73.559235,-389.830048,1.800000
RX_1915,-203.993179,-198.497772,1.800000
RX_1916,-103.129143,384.409515,1.800000
RX_1917,-176.612396,-468.400757,1.800000
RX_1918,-189.029633,-261.039734,1.800000
RX_1919,-197.750031,-467.057251,1.800000
RX_1920,83.221313,169.957474,1.800000
RX_1921,451.452484,162.007233,1.800000
RX_1922,492.980286,-252.503479,1.800000
RX_1923,-197.566833,487.665619,1.800000
RX_1924,456.422028,475.192169,1.800000
RX_1925,-57.467567,-99.949715,1.800000
RX_1926,240.080688,-448.464752,1.800000
RX_1927,-320.917542,303.933685,1.800000
RX_1928,-53.554100,322.681946,1.800000
RX_1929,-415.415436,-270.611237,1.800000
RX_1930,436.070129,158.288315,1.800000
RX_1931,-64.660652,225.384689,1.800000
RX_1932,411.748962,-16.448816,1.800000
RX_1933,-210.626160,318.346344,1.800000
RX_1934,-129.966705,-398.245209,1.800000
RX_1935,-14.167656,-414.007050,1.800000
RX_1936,418.195770,157.715546,1.800000
RX_1937,-137.951813,481.570770,1.800000
RX_1938,-3.369097,-380.768402,1.800000
RX_1939,-393.600159,-271.328857,1.800000
RX_1940,123.524277,-164.275085,1.800000
RX_1941,-88.938637,308.394745,1.800000
RX_1942,-93.567520,-457.460144,1.800000
RX_1943,197.307510,-148.114410,1.800000
RX_1944,35.552135,-182.317047,1.800000
RX_1945,221.725159,94.264084,1.800000
RX_1946,-396.036530,434.738678,1.800000
RX_1947,224.275024,524.903015,1.800000
RX_1948,-177.394211,405.618164,1.800000
RX_1949,14.737781,-395.067047,1.800000
RX_1950,-37.762314,-196.877853,1.800000
RX_1951,-243.519653,-153.406601,1.800000
RX_1952,187.825897,-87.850685,1.800000
RX_1953,396.536285,104.367012,1.800000
RX_1954,-392.455170,166.367416,1.800000
RX_1955,-246.978745,-230.376068,1.800000
RX_1956,339.848663,464.875854,1.800000
RX_1957,13.955779,87.388924,1.800000
RX_1958,-206.116577,-418.011566,1.800000
RX_1959,-19.647312,-329.953308,1.800000
RX_1960,19.855171,106.991905,1.800000
RX_1961,-426.847137,-171.707657,1.800000
RX_1962,50.668114,78.979500,1.800000
RX_1963,-305.751709,-53.342846,1.800000
RX_1964,-32.311455,380.016907,1.800000
RX_1965,-408.830811,-213.926514,1.800000
RX_1966,346.482361,479.281219,1.800000
RX_1967,327.418457,27.065704,1.800000
RX_1968,-94.883690,-389.259094,1.800000
RX_1969,9.511348,-226.502808,1.800000
RX_1970,109.470268,-90.632225,1.800000
RX_1971,-194.879364,84.201630,1.800000
RX_1972,268.142395,-436.295593,1.800000
RX_1973,361.852081,407.159424,1.800000
RX_1974,-454.538940,-76.419075,1.800000
RX_1975,326.996521,332.555023,1.800000
RX_1976,-61.791824,125.147438,1.800000
RX_1977,-314.298828,-283.157776,1.800000
RX_1978,269.897766,538.558289,1.800000
RX_1979,-413.316315,-26.897022,1.800000
RX_1980,362.481018,427.012604,1.800000
RX_1981,286.919189,542.862854,1.800000
RX_1982,190.913544,393.133820,1.800000
RX_1983,-120.592735,-7.419712,1.800000
RX_1984,410.774384,-394.844513,1.800000
RX_1985,283.047180,-450.030884,1.800000
RX_1986,-378.144318,-257.297241,1.800000
RX_1987,113.566711,-481.835876,1.800000
RX_1988,175.613953,-358.348236,1.800000
RX_1989,-320.669128,-528.297485,1.800000
RX_1990,304.791016,102.924385,1.800000
RX_1991,-251.079041,471.399231,1.800000
RX_1992,331.954468,531.461182,1.800000
RX_1993,-106.381554,302.240753,1.800000
RX_1994,-447.556610,425.542084,1.800000
RX_1995,-169.238800,-24.100451,1.800000
RX_1996,-292.228882,163.849213,1.800000
RX_1997,-174.084335,496.117920,1.800000
RX_1998,-221.166550,76.924675,1.800000
RX_1999,-81.065292,296.815765,1.800000
